event_name,event_timestamp,user_pseudo_id,from_prev_event,session
onboarding_login_Type1,1538380655205007,48844eb4d1bc2b7969f3a56d1c17d288,0.012001000000000001,1173
onboarding_privacy_policyAccepted,1538380656464004,48844eb4d1bc2b7969f3a56d1c17d288,1.258997,1173
onboarding_welcome_screen,1538380698776009,48844eb4d1bc2b7969f3a56d1c17d288,42.312005,1173
onboarding_welcome_screen,1538380709735024,48844eb4d1bc2b7969f3a56d1c17d288,10.959014999999999,1173
passed,1538380714642032,48844eb4d1bc2b7969f3a56d1c17d288,4.907008,1173
onboarding_welcome_screen,1538389836613002,4899d020df452668e65045c7f9f8d47b,,1174
onboarding__chooseLoginType,1538389889594035,4899d020df452668e65045c7f9f8d47b,52.981033,1174
onboarding_privacy_policyShown,1538389889651036,4899d020df452668e65045c7f9f8d47b,0.057000999999999996,1174
onboarding_login_Type1,1538389889663037,4899d020df452668e65045c7f9f8d47b,0.012001000000000001,1174
onboarding_privacy_policyAccepted,1538389893160046,4899d020df452668e65045c7f9f8d47b,3.497009,1174
onboarding_welcome_screen,1538389948961010,4899d020df452668e65045c7f9f8d47b,55.800964,1174
onboarding_welcome_screen,1538389972752025,4899d020df452668e65045c7f9f8d47b,23.791014999999998,1174
passed,1538390001026040,4899d020df452668e65045c7f9f8d47b,28.274015000000002,1174
onboarding_welcome_screen,1538341577429002,489fedecba6f4827e21348c3eda2b36f,,1175
onboarding_otherLogin__show,1538341587239017,489fedecba6f4827e21348c3eda2b36f,9.810015,1175
onboarding_otherLogin__close,1538341592267006,489fedecba6f4827e21348c3eda2b36f,5.027989,1175
onboarding__chooseLoginType,1538341597853020,489fedecba6f4827e21348c3eda2b36f,5.586014,1175
onboarding_privacy_policyShown,1538341597891021,489fedecba6f4827e21348c3eda2b36f,0.038001,1175
onboarding_login_Type2,1538341597900022,489fedecba6f4827e21348c3eda2b36f,0.009001,1175
onboarding_privacy_policyAccepted,1538341602671029,489fedecba6f4827e21348c3eda2b36f,4.771007,1175
onboarding_otherLogin__show,1538341667329051,489fedecba6f4827e21348c3eda2b36f,64.658022,1175
onboarding_otherLogin__chooseLoginType,1538341677552057,489fedecba6f4827e21348c3eda2b36f,10.223006,1175
onboarding_welcome_screen,1538341782554043,489fedecba6f4827e21348c3eda2b36f,105.00198600000002,1175
onboarding_welcome_screen,1538341797757004,489fedecba6f4827e21348c3eda2b36f,15.202960999999998,1175
onboarding_welcome_screen,1538341840839002,489fedecba6f4827e21348c3eda2b36f,43.081998,1175
onboarding_welcome_screen,1538341892198074,489fedecba6f4827e21348c3eda2b36f,51.359072,1175
onboarding_welcome_screen,1538341909101089,489fedecba6f4827e21348c3eda2b36f,16.903015,1175
passed,1538341915276107,489fedecba6f4827e21348c3eda2b36f,6.175018,1175
onboarding_welcome_screen,1538371020231002,48ec4d23b4cdee58e1d8b05b3c2da428,,1176
onboarding__chooseLoginType,1538371029188031,48ec4d23b4cdee58e1d8b05b3c2da428,8.957028999999999,1176
onboarding_privacy_policyShown,1538371029267032,48ec4d23b4cdee58e1d8b05b3c2da428,0.079001,1176
onboarding_login_Type1,1538371029276033,48ec4d23b4cdee58e1d8b05b3c2da428,0.009001,1176
onboarding_privacy_policyAccepted,1538371032236036,48ec4d23b4cdee58e1d8b05b3c2da428,2.960003,1176
onboarding__loginFailure,1538371055815004,48ec4d23b4cdee58e1d8b05b3c2da428,23.578968,1176
onboarding_login_Type1_cancel,1538371055816005,48ec4d23b4cdee58e1d8b05b3c2da428,0.001001,1176
onboarding__chooseLoginType,1538371059374011,48ec4d23b4cdee58e1d8b05b3c2da428,3.558006,1176
onboarding_login_Type1,1538371059385012,48ec4d23b4cdee58e1d8b05b3c2da428,0.011001,1176
onboarding__loginFailure,1538371084549004,48ec4d23b4cdee58e1d8b05b3c2da428,25.163992,1176
onboarding_login_Type1_cancel,1538371084550005,48ec4d23b4cdee58e1d8b05b3c2da428,0.001001,1176
onboarding_otherLogin__show,1538371087109011,48ec4d23b4cdee58e1d8b05b3c2da428,2.559006,1176
onboarding_welcome_screen,1538371093660016,48ec4d23b4cdee58e1d8b05b3c2da428,6.551005,1176
onboarding_welcome_screen,1538371098682024,48ec4d23b4cdee58e1d8b05b3c2da428,5.0220080000000005,1176
onboarding_welcome_screen,1538371108339030,48ec4d23b4cdee58e1d8b05b3c2da428,9.657005999999999,1176
onboarding_welcome_screen,1538371117886036,48ec4d23b4cdee58e1d8b05b3c2da428,9.547006,1176
passed,1538371125412012,48ec4d23b4cdee58e1d8b05b3c2da428,7.525975999999999,1176
onboarding_welcome_screen,1538402196325002,48f057f3bd53ea48df4a2951cf762f87,,1177
onboarding__chooseLoginType,1538402210145037,48f057f3bd53ea48df4a2951cf762f87,13.820035,1177
onboarding_privacy_policyShown,1538402210228038,48f057f3bd53ea48df4a2951cf762f87,0.083001,1177
onboarding_login_Type2,1538402210248039,48f057f3bd53ea48df4a2951cf762f87,0.020000999999999998,1177
onboarding_privacy_policyAccepted,1538402212580002,48f057f3bd53ea48df4a2951cf762f87,2.331963,1177
lost,1538402212580003,48f057f3bd53ea48df4a2951cf762f87,1e-06,1177
onboarding_welcome_screen,1538360266612002,490343e0112b41c628d3d3bda67163ce,,1178
onboarding__chooseLoginType,1538360275717007,490343e0112b41c628d3d3bda67163ce,9.105006,1178
onboarding_privacy_policyShown,1538360275770009,490343e0112b41c628d3d3bda67163ce,0.053001,1178
onboarding_login_Type1,1538360275784010,490343e0112b41c628d3d3bda67163ce,0.014001,1178
onboarding_privacy_policyAccepted,1538360277801013,490343e0112b41c628d3d3bda67163ce,2.017003,1178
onboarding_welcome_screen,1538360288328010,490343e0112b41c628d3d3bda67163ce,10.526997,1178
onboarding_welcome_screen,1538360298484019,490343e0112b41c628d3d3bda67163ce,10.156009,1178
passed,1538360377694026,490343e0112b41c628d3d3bda67163ce,79.21000699999999,1178
onboarding_welcome_screen,1538362632782002,492a0d7656a4149ae9b27ca9b03a9003,,1179
onboarding__chooseLoginType,1538362635718002,492a0d7656a4149ae9b27ca9b03a9003,2.9360000000000004,1179
onboarding_privacy_policyShown,1538362635764003,492a0d7656a4149ae9b27ca9b03a9003,0.046001,1179
onboarding_login_Type1,1538362635778004,492a0d7656a4149ae9b27ca9b03a9003,0.014001,1179
onboarding_privacy_policyAccepted,1538362637990007,492a0d7656a4149ae9b27ca9b03a9003,2.2120029999999997,1179
onboarding_welcome_screen,1538362677767008,492a0d7656a4149ae9b27ca9b03a9003,39.777001,1179
onboarding_welcome_screen,1538362682217027,492a0d7656a4149ae9b27ca9b03a9003,4.450019,1179
passed,1538362731350178,492a0d7656a4149ae9b27ca9b03a9003,49.133151,1179
onboarding_welcome_screen,1538348942572002,492fac3d42b4945ac6d5a8eab942bf10,,1180
onboarding__chooseLoginType,1538348968882037,492fac3d42b4945ac6d5a8eab942bf10,26.310035,1180
onboarding_privacy_policyShown,1538348969018038,492fac3d42b4945ac6d5a8eab942bf10,0.136001,1180
onboarding_login_Type1,1538348969049039,492fac3d42b4945ac6d5a8eab942bf10,0.031001,1180
onboarding_privacy_policyAccepted,1538348972271042,492fac3d42b4945ac6d5a8eab942bf10,3.222003,1180
onboarding__loginFailure,1538349357104005,492fac3d42b4945ac6d5a8eab942bf10,384.832963,1180
onboarding_login_Type1_cancel,1538349357111006,492fac3d42b4945ac6d5a8eab942bf10,0.007001,1180
onboarding_otherLogin__show,1538349361050013,492fac3d42b4945ac6d5a8eab942bf10,3.939007,1180
onboarding_welcome_screen,1538349367698026,492fac3d42b4945ac6d5a8eab942bf10,6.648013000000001,1180
onboarding_welcome_screen,1538349380497003,492fac3d42b4945ac6d5a8eab942bf10,12.798977,1180
onboarding_welcome_screen,1538349389033008,492fac3d42b4945ac6d5a8eab942bf10,8.536005000000001,1180
onboarding_welcome_screen,1538349403966014,492fac3d42b4945ac6d5a8eab942bf10,14.933005999999999,1180
onboarding_welcome_screen,1538349415682020,492fac3d42b4945ac6d5a8eab942bf10,11.716006,1180
lost,1538349415682021,492fac3d42b4945ac6d5a8eab942bf10,1e-06,1180
onboarding_welcome_screen,1538422562070002,493bfcd37bc381a58c8f3cf926cb7e28,,1181
onboarding_otherLogin__show,1538422571857028,493bfcd37bc381a58c8f3cf926cb7e28,9.787026,1181
onboarding_welcome_screen,1538422577691006,493bfcd37bc381a58c8f3cf926cb7e28,5.833978,1181
onboarding_welcome_screen,1538422589659003,493bfcd37bc381a58c8f3cf926cb7e28,11.967997,1181
onboarding_welcome_screen,1538422597659011,493bfcd37bc381a58c8f3cf926cb7e28,8.000008,1181
onboarding_welcome_screen,1538422609109027,493bfcd37bc381a58c8f3cf926cb7e28,11.450016,1181
onboarding_welcome_screen,1538422622758036,493bfcd37bc381a58c8f3cf926cb7e28,13.649009,1181
passed,1538422633813006,493bfcd37bc381a58c8f3cf926cb7e28,11.054969999999999,1181
onboarding_welcome_screen,1538362746590002,493fd648f87d989ed038f1ab45f74683,,1182
onboarding__chooseLoginType,1538362751113002,493fd648f87d989ed038f1ab45f74683,4.523,1182
onboarding_privacy_policyShown,1538362751182003,493fd648f87d989ed038f1ab45f74683,0.06900099999999999,1182
onboarding_login_Type1,1538362751198004,493fd648f87d989ed038f1ab45f74683,0.016000999999999998,1182
onboarding_privacy_policyAccepted,1538362752711007,493fd648f87d989ed038f1ab45f74683,1.513003,1182
onboarding_welcome_screen,1538362768349010,493fd648f87d989ed038f1ab45f74683,15.638003,1182
onboarding_welcome_screen,1538362771762019,493fd648f87d989ed038f1ab45f74683,3.4130089999999997,1182
lost,1538362771762020,493fd648f87d989ed038f1ab45f74683,1e-06,1182
onboarding_welcome_screen,1538352730744002,4948119af5f57fb08394bf9a15c692a0,,1183
onboarding__chooseLoginType,1538352738764012,4948119af5f57fb08394bf9a15c692a0,8.020010000000001,1183
onboarding_privacy_policyShown,1538352738786013,4948119af5f57fb08394bf9a15c692a0,0.022001,1183
onboarding_login_Type2,1538352738793014,4948119af5f57fb08394bf9a15c692a0,0.007001,1183
onboarding_privacy_policyAccepted,1538352740515023,4948119af5f57fb08394bf9a15c692a0,1.7220090000000001,1183
passed,1538352761430004,4948119af5f57fb08394bf9a15c692a0,20.914981,1183
onboarding_welcome_screen,1538359711693002,494de29a3b22fe1a99076ce20ba86c85,,1184
onboarding_otherLogin__show,1538359714521006,494de29a3b22fe1a99076ce20ba86c85,2.828004,1184
onboarding_otherLogin__chooseLoginType,1538359719036005,494de29a3b22fe1a99076ce20ba86c85,4.5149989999999995,1184
onboarding_otherLogin_privacy_policyShown,1538359719077006,494de29a3b22fe1a99076ce20ba86c85,0.041000999999999996,1184
onboarding_welcome_screen,1538359741198002,494de29a3b22fe1a99076ce20ba86c85,22.120995999999998,1184
onboarding_welcome_screen,1538359744193014,494de29a3b22fe1a99076ce20ba86c85,2.995012,1184
passed,1538359747256024,494de29a3b22fe1a99076ce20ba86c85,3.06301,1184
onboarding_welcome_screen,1538388590030002,494fc3668dfecd99b4ef5fc4b0983ed1,,1185
onboarding__chooseLoginType,1538388601327033,494fc3668dfecd99b4ef5fc4b0983ed1,11.297031,1185
onboarding_privacy_policyShown,1538388601377034,494fc3668dfecd99b4ef5fc4b0983ed1,0.050001,1185
onboarding_login_Type1,1538388601391035,494fc3668dfecd99b4ef5fc4b0983ed1,0.014001,1185
onboarding_privacy_policyAccepted,1538388602549039,494fc3668dfecd99b4ef5fc4b0983ed1,1.158004,1185
onboarding_welcome_screen,1538388626197009,494fc3668dfecd99b4ef5fc4b0983ed1,23.64797,1185
lost,1538388626197010,494fc3668dfecd99b4ef5fc4b0983ed1,1e-06,1185
onboarding_welcome_screen,1538394259607002,496cb2dcdbf09e363bc86fbda50cfc9d,,1186
onboarding_otherLogin__show,1538394269669025,496cb2dcdbf09e363bc86fbda50cfc9d,10.062023,1186
onboarding_otherLogin__close,1538394273116004,496cb2dcdbf09e363bc86fbda50cfc9d,3.4469790000000002,1186
onboarding_otherLogin__show,1538394293056010,496cb2dcdbf09e363bc86fbda50cfc9d,19.940006,1186
onboarding_otherLogin__close,1538394294785014,496cb2dcdbf09e363bc86fbda50cfc9d,1.729004,1186
onboarding_otherLogin__show,1538394296339020,496cb2dcdbf09e363bc86fbda50cfc9d,1.554006,1186
onboarding_otherLogin__chooseLoginType,1538394305054026,496cb2dcdbf09e363bc86fbda50cfc9d,8.715005999999999,1186
onboarding_otherLogin_privacy_policyShown,1538394305089027,496cb2dcdbf09e363bc86fbda50cfc9d,0.035001,1186
onboarding_welcome_screen,1538394328352003,496cb2dcdbf09e363bc86fbda50cfc9d,23.262976000000002,1186
onboarding_welcome_screen,1538394353078018,496cb2dcdbf09e363bc86fbda50cfc9d,24.726015,1186
passed,1538394359421071,496cb2dcdbf09e363bc86fbda50cfc9d,6.343053,1186
onboarding_welcome_screen,1538346213614002,4976aa9ba23ed4e648aefd4e8fcdcdf0,,1187
onboarding__chooseLoginType,1538346232242037,4976aa9ba23ed4e648aefd4e8fcdcdf0,18.628035,1187
onboarding_privacy_policyShown,1538346232325038,4976aa9ba23ed4e648aefd4e8fcdcdf0,0.083001,1187
onboarding_login_Type2,1538346232349039,4976aa9ba23ed4e648aefd4e8fcdcdf0,0.024000999999999998,1187
onboarding_privacy_policyAccepted,1538346236262002,4976aa9ba23ed4e648aefd4e8fcdcdf0,3.9129629999999995,1187
lost,1538346236262003,4976aa9ba23ed4e648aefd4e8fcdcdf0,1e-06,1187
onboarding_welcome_screen,1538351342991002,49ac1d66c2003dfda10c92ccf3fcdcc9,,1188
onboarding__chooseLoginType,1538351357025003,49ac1d66c2003dfda10c92ccf3fcdcc9,14.034001000000002,1188
onboarding_privacy_policyShown,1538351357063004,49ac1d66c2003dfda10c92ccf3fcdcc9,0.038001,1188
onboarding_login_Type2,1538351357071005,49ac1d66c2003dfda10c92ccf3fcdcc9,0.008001000000000001,1188
onboarding_privacy_policyAccepted,1538351361040007,49ac1d66c2003dfda10c92ccf3fcdcc9,3.9690019999999997,1188
onboarding__chooseLoginType,1538351367272021,49ac1d66c2003dfda10c92ccf3fcdcc9,6.2320139999999995,1188
onboarding_login_Type1,1538351367277022,49ac1d66c2003dfda10c92ccf3fcdcc9,0.005000999999999999,1188
onboarding_welcome_screen,1538351381170010,49ac1d66c2003dfda10c92ccf3fcdcc9,13.892988,1188
onboarding_welcome_screen,1538351390167024,49ac1d66c2003dfda10c92ccf3fcdcc9,8.997014,1188
passed,1538351449588081,49ac1d66c2003dfda10c92ccf3fcdcc9,59.421057,1188
onboarding_welcome_screen,1538420073101002,49ac9be4e5707cd6ec65ae01283a379c,,1189
onboarding_otherLogin__show,1538420074933006,49ac9be4e5707cd6ec65ae01283a379c,1.8320040000000002,1189
onboarding_welcome_screen,1538420076897017,49ac9be4e5707cd6ec65ae01283a379c,1.964011,1189
onboarding_welcome_screen,1538420078898028,49ac9be4e5707cd6ec65ae01283a379c,2.001011,1189
onboarding_welcome_screen,1538420085000077,49ac9be4e5707cd6ec65ae01283a379c,6.102049,1189
onboarding_welcome_screen,1538420090807016,49ac9be4e5707cd6ec65ae01283a379c,5.806939,1189
passed,1538420093585029,49ac9be4e5707cd6ec65ae01283a379c,2.778013,1189
onboarding_welcome_screen,1538417428744002,49b55af4e1462bbfb937b4da53dbf7e2,,1190
onboarding_otherLogin__show,1538417434865047,49b55af4e1462bbfb937b4da53dbf7e2,6.121045,1190
onboarding_otherLogin__chooseLoginType,1538417439039050,49b55af4e1462bbfb937b4da53dbf7e2,4.174003,1190
onboarding_otherLogin_privacy_policyShown,1538417439079051,49b55af4e1462bbfb937b4da53dbf7e2,0.040001,1190
onboarding_welcome_screen,1538417467526003,49b55af4e1462bbfb937b4da53dbf7e2,28.446952000000003,1190
onboarding_welcome_screen,1538417474607018,49b55af4e1462bbfb937b4da53dbf7e2,7.081015,1190
passed,1538417480881041,49b55af4e1462bbfb937b4da53dbf7e2,6.274023000000001,1190
onboarding_welcome_screen,1538391855264002,49b7d7d49cd3e9215a1b86d73e12d43f,,1191
lost,1538391855264003,49b7d7d49cd3e9215a1b86d73e12d43f,1e-06,1191
onboarding_welcome_screen,1538404435156002,49fadd6403c7f3ee184e657d9edce254,,1192
onboarding_otherLogin__show,1538404440557005,49fadd6403c7f3ee184e657d9edce254,5.401003,1192
onboarding_welcome_screen,1538404452141005,49fadd6403c7f3ee184e657d9edce254,11.584000000000001,1192
onboarding_welcome_screen,1538404458058005,49fadd6403c7f3ee184e657d9edce254,5.917000000000001,1192
onboarding_welcome_screen,1538404475200019,49fadd6403c7f3ee184e657d9edce254,17.142014,1192
onboarding_welcome_screen,1538404480415028,49fadd6403c7f3ee184e657d9edce254,5.215008999999999,1192
onboarding_welcome_screen,1538404535392007,49fadd6403c7f3ee184e657d9edce254,54.97697900000001,1192
passed,1538404550134012,49fadd6403c7f3ee184e657d9edce254,14.742004999999999,1192
onboarding_welcome_screen,1538398697332002,4a1e970b63d0c4eb2b81804248e3753c,,1193
onboarding__chooseLoginType,1538398704873006,4a1e970b63d0c4eb2b81804248e3753c,7.541003999999999,1193
onboarding_privacy_policyShown,1538398704921007,4a1e970b63d0c4eb2b81804248e3753c,0.048001,1193
onboarding_login_Type1,1538398704929008,4a1e970b63d0c4eb2b81804248e3753c,0.008001000000000001,1193
onboarding_privacy_policyAccepted,1538398707191013,4a1e970b63d0c4eb2b81804248e3753c,2.262005,1193
onboarding_welcome_screen,1538398770387010,4a1e970b63d0c4eb2b81804248e3753c,63.195997,1193
onboarding_welcome_screen,1538398794810018,4a1e970b63d0c4eb2b81804248e3753c,24.423008,1193
passed,1538398832345079,4a1e970b63d0c4eb2b81804248e3753c,37.535061,1193
onboarding_welcome_screen,1538344052836002,4a3f83d5c37196a064986b5dd078018a,,1194
onboarding_otherLogin__show,1538344067585003,4a3f83d5c37196a064986b5dd078018a,14.749001000000002,1194
onboarding_welcome_screen,1538344079387008,4a3f83d5c37196a064986b5dd078018a,11.802005,1194
lost,1538344079387009,4a3f83d5c37196a064986b5dd078018a,1e-06,1194
onboarding_welcome_screen,1538393152408002,4a54cbcfbe83150436a08d7790a339cf,,1195
onboarding__chooseLoginType,1538393162097009,4a54cbcfbe83150436a08d7790a339cf,9.689007,1195
onboarding_privacy_policyShown,1538393162140010,4a54cbcfbe83150436a08d7790a339cf,0.043001,1195
onboarding_login_Type1,1538393162152011,4a54cbcfbe83150436a08d7790a339cf,0.012001000000000001,1195
onboarding_privacy_policyAccepted,1538393165213017,4a54cbcfbe83150436a08d7790a339cf,3.0610060000000003,1195
onboarding__loginFailure,1538393174288025,4a54cbcfbe83150436a08d7790a339cf,9.075008,1195
onboarding_login_Type1_cancel,1538393174289026,4a54cbcfbe83150436a08d7790a339cf,0.001001,1195
onboarding__chooseLoginType,1538393201798042,4a54cbcfbe83150436a08d7790a339cf,27.509016,1195
onboarding_login_Type2,1538393201871043,4a54cbcfbe83150436a08d7790a339cf,0.073001,1195
onboarding__loginFailure,1538393201885045,4a54cbcfbe83150436a08d7790a339cf,0.014002,1195
onboarding_welcome_screen,1538393201909050,4a54cbcfbe83150436a08d7790a339cf,0.024005000000000002,1195
onboarding__loginFailure,1538393201935053,4a54cbcfbe83150436a08d7790a339cf,0.026003,1195
onboarding_welcome_screen,1538393201952055,4a54cbcfbe83150436a08d7790a339cf,0.017002,1195
onboarding_welcome_screen,1538393206879066,4a54cbcfbe83150436a08d7790a339cf,4.927011,1195
onboarding_welcome_screen,1538393312313002,4a54cbcfbe83150436a08d7790a339cf,105.43393600000002,1195
onboarding_welcome_screen,1538393314601017,4a54cbcfbe83150436a08d7790a339cf,2.288015,1195
onboarding_welcome_screen,1538393319843029,4a54cbcfbe83150436a08d7790a339cf,5.242012,1195
onboarding_welcome_screen,1538393325275043,4a54cbcfbe83150436a08d7790a339cf,5.432014,1195
passed,1538393325317045,4a54cbcfbe83150436a08d7790a339cf,0.042002,1195
onboarding_welcome_screen,1538371814612002,4a605b073cc1a408086cc6522f636ed5,,1196
onboarding_otherLogin__show,1538371820538024,4a605b073cc1a408086cc6522f636ed5,5.926022,1196
onboarding_welcome_screen,1538371822705033,4a605b073cc1a408086cc6522f636ed5,2.167009,1196
onboarding_welcome_screen,1538371831438018,4a605b073cc1a408086cc6522f636ed5,8.732985000000001,1196
onboarding_welcome_screen,1538371834920028,4a605b073cc1a408086cc6522f636ed5,3.48201,1196
onboarding_welcome_screen,1538371849871036,4a605b073cc1a408086cc6522f636ed5,14.951007999999998,1196
passed,1538371856372017,4a605b073cc1a408086cc6522f636ed5,6.5009809999999995,1196
onboarding_welcome_screen,1538375516502002,4a61fdb52202044435ba6cdd5c591513,,1197
onboarding_otherLogin__show,1538375523501006,4a61fdb52202044435ba6cdd5c591513,6.999003999999999,1197
onboarding_otherLogin__chooseLoginType,1538375527981010,4a61fdb52202044435ba6cdd5c591513,4.480004,1197
